FECHA_CORTE,UBIGEO,year,month,day,hour,incide_LW_rad,emitte_LW_rad,direct_SW_rad,global_SW_rad,diffus_SW_rad,reflec_SW_rad
20250530,120904,2023,6,6,13,282.405,481.895,978.95,806.75,77.435,145.81167
20250530,120904,2023,6,6,14,284.43333,469.40333,906.09333,659.88,78.6155,127.295
20250530,120904,2023,6,6,15,285.18,447.16833,763.67417,450.44667,73.29367,95.82733
20250530,120904,2023,6,6,16,284.45833,401.27833,249.08922,138.45133,62.5675,31.03013
20250530,120904,2023,6,6,17,284.64412,364.45588,13.33268,13.95294,12.25971,2.25891
20250530,120904,2023,6,6,18,282.325,351.51,-0.00328,0.0,0.0,0.0
20250530,120904,2023,6,6,19,280.015,346.475,-0.02302,0.0,0.0,0.0
20250530,120904,2023,6,6,20,304.83167,352.11667,-0.07023,0.0,0.0,0.0
20250530,120904,2023,6,6,21,283.58333,340.91167,-0.19313,0.0,0.0,0.0
20250530,120904,2023,6,6,22,265.48167,328.62333,-0.1287,0.0,0.0,0.0
20250530,120904,2023,6,6,23,260.94667,325.74,-0.33732,0.0,0.0,0.0
20250530,120904,2023,6,7,0,258.125,321.98167,-0.34512,0.0,0.0,0.0
20250530,120904,2023,6,7,1,256.16,320.36167,-0.29455,0.0,0.0,0.0
20250530,120904,2023,6,7,2,252.94833,316.13333,-0.4231,0.0,0.0,0.0
20250530,120904,2023,6,7,3,250.90667,312.10667,-0.38422,0.0,0.0,0.0
20250530,120904,2023,6,7,4,248.91333,309.87667,-0.2829,0.0,0.0,0.0
20250530,120904,2023,6,7,5,247.52833,309.19167,-0.40707,0.0,0.0,0.0
20250530,120904,2023,6,7,6,,,,,,
20250530,120904,2023,6,7,7,249.57667,344.86667,551.98167,203.53167,52.237,55.7975
20250530,120904,2023,6,7,8,257.72034,384.27627,773.53051,434.94576,71.20932,98.87966
20250530,120904,2023,6,7,9,265.275,420.34,908.83333,636.38,76.25183,127.24167
20250530,120904,2023,6,7,10,272.50833,450.21833,974.7,788.84333,75.75583,145.67667
20250530,120904,2023,6,7,11,278.30833,471.12167,994.68333,871.91667,77.13633,154.65
20250530,120904,2023,6,7,12,284.95667,484.18333,981.83333,872.16667,83.706,154.01833
20250530,120904,2023,6,7,13,287.97,484.75667,962.75,799.65667,82.2175,145.67333
20250530,120904,2023,6,7,14,287.44667,474.64833,925.83333,666.86333,70.20767,129.04167
20250530,120904,2023,6,7,15,289.01833,451.65167,793.51833,465.96667,71.73883,99.63833
20250530,120904,2023,6,7,16,314.74833,406.01333,144.08602,103.3485,49.86117,21.45812
20250530,120904,2023,6,7,17,,,,,,
20250530,120904,2023,6,7,18,350.795,360.00333,-1.22073,0.0,0.0,0.0
20250530,120904,2023,6,7,19,343.85667,360.74167,-0.02727,0.0,0.0,0.0
20250530,120904,2023,6,7,20,338.95,359.07333,0.26163,0.0,0.0,0.0
20250530,120904,2023,6,7,21,332.81167,357.65667,0.1507,0.0,0.0,0.0
20250530,120904,2023,6,7,22,329.88,356.61333,0.08448,0.0,0.0,0.0
20250530,120904,2023,6,7,23,329.485,356.36,0.40678,0.0,0.0,0.0
20250530,120904,2023,6,8,0,311.00667,351.095,0.407,0.0,0.0,0.0
20250530,120904,2023,6,8,1,315.89333,349.23333,0.39265,0.0,0.0,0.0
20250530,120904,2023,6,8,2,298.74333,344.8,0.3061,0.0,0.0,0.0
20250530,120904,2023,6,8,3,265.045,331.54167,0.40488,0.0,0.0,0.0
20250530,120904,2023,6,8,4,260.57167,328.28333,0.08108,0.0,0.0,0.0
20250530,120904,2023,6,8,5,258.405,323.61833,0.09582,0.0,0.0,0.0
20250530,120904,2023,6,8,6,,,,,,
20250530,120904,2023,6,8,7,262.13509,355.62632,508.52281,206.26491,59.04579,48.76895
20250530,120904,2023,6,8,8,268.235,379.33833,693.73167,431.25167,96.73767,86.68417
20250530,120904,2023,6,8,9,289.075,408.30714,674.71982,640.26607,213.94107,116.95768
20250530,120904,2023,6,8,10,279.08833,434.26833,955.41667,788.36333,82.29667,137.69167
20250530,120904,2023,6,8,11,283.95667,456.99,955.03333,868.15,98.27,148.135
20250530,120904,2023,6,8,12,287.12,472.56333,991.18333,887.66667,83.69667,151.09833
20250530,120904,2023,6,8,13,289.08305,476.54237,974.38983,815.48475,82.7678,143.50508
20250530,120904,2023,6,8,14,290.67833,466.32167,912.91667,661.02167,78.541,124.04833
20250530,120904,2023,6,8,15,290.30169,445.84915,806.83729,462.50169,68.5822,95.95881
20250530,120904,2023,6,8,16,287.52593,418.69074,639.74444,239.44074,50.66426,58.21833
20250530,120904,2023,6,8,17,,,,,,
20250530,120904,2023,6,8,18,282.66667,357.68333,-0.13715,0.0,0.0,0.0
20250530,120904,2023,6,8,19,305.36833,358.18667,-0.05518,0.0,0.0,0.0
20250530,120904,2023,6,8,20,299.90667,354.555,-0.07092,0.0,0.0,0.0
20250530,120904,2023,6,8,21,279.95833,343.355,-0.12665,0.0,0.0,0.0
20250530,120904,2023,6,8,22,269.32833,336.78333,-0.28293,0.0,0.0,0.0
20250530,120904,2023,6,8,23,265.37667,332.52333,-0.41035,0.0,0.0,0.0
20250530,120904,2023,6,9,0,260.79833,325.64,-0.36863,0.0,0.0,0.0
20250530,120904,2023,6,9,1,257.71,321.80167,-0.40645,0.0,0.0,0.0
20250530,120904,2023,6,9,2,254.51167,319.305,-0.40443,0.0,0.0,0.0
20250530,120904,2023,6,9,3,252.34167,318.245,-0.44342,0.0,0.0,0.0
20250530,120904,2023,6,9,4,250.52667,318.29167,-0.39323,0.0,0.0,0.0
20250530,120904,2023,6,9,5,248.385,315.40167,-0.40625,0.0,0.0,0.0
20250530,120904,2023,6,9,6,,,,,,
20250530,120904,2023,6,9,7,249.28167,344.98333,561.465,203.16833,47.09433,53.11417
20250530,120904,2023,6,9,8,257.025,378.35,778.73667,435.38167,61.76133,94.81267
20250530,120904,2023,6,9,9,264.91167,410.90167,909.15,634.03,72.0565,123.95667
20250530,120904,2023,6,9,10,272.365,442.22333,966.8,785.78,73.64867,142.50667
20250530,120904,2023,6,9,11,279.08167,464.37667,981.56667,866.05,75.98183,150.81167
20250530,120904,2023,6,9,12,285.47,480.24,991.25,878.03333,75.25283,152.14833
20250530,120904,2023,6,9,13,289.83833,483.61667,966.81667,808.325,82.65117,144.57167
20250530,120904,2023,6,9,14,291.905,473.10833,913.23333,680.72833,97.495,130.445
20250530,120904,2023,6,9,15,311.56842,435.98772,464.87981,372.28596,138.67719,75.21456
20250530,120904,2023,6,9,16,284.56111,397.60556,319.07802,158.66685,60.90926,35.85463
20250530,120904,2023,6,9,17,277.29688,362.6,30.63872,17.31781,13.35094,3.34803
20250530,120904,2023,6,9,18,272.46333,345.14167,-0.0917,0.0,0.0,0.0
20250530,120904,2023,6,9,19,269.99167,337.56667,-0.21675,0.0,0.0,0.0
20250530,120904,2023,6,9,20,267.51333,331.84833,-0.31725,0.0,0.0,0.0
20250530,120904,2023,6,9,21,264.87333,328.31833,-0.41993,0.0,0.0,0.0
20250530,120904,2023,6,9,22,273.635,328.77,-0.30402,0.0,0.0,0.0
20250530,120904,2023,6,9,23,269.95,327.20833,-0.4069,0.0,0.0,0.0
20250530,120904,2023,6,10,0,258.385,321.74667,-0.42828,0.0,0.0,0.0
20250530,120904,2023,6,10,1,254.91833,320.08833,-0.41308,0.0,0.0,0.0
20250530,120904,2023,6,10,2,252.015,318.12833,-0.45395,0.0,0.0,0.0
20250530,120904,2023,6,10,3,250.04167,313.59167,-0.46573,0.0,0.0,0.0
20250530,120904,2023,6,10,4,247.26167,312.70667,-0.43185,0.0,0.0,0.0
20250530,120904,2023,6,10,5,245.475,308.71,-0.40977,0.0,0.0,0.0
20250530,120904,2023,6,10,6,,,,,,
20250530,120904,2023,6,10,7,246.93,342.89333,571.44833,202.465,46.4295,54.69317
20250530,120904,2023,6,10,8,254.70333,377.85167,786.62667,433.99833,61.16617,96.85
20250530,120904,2023,6,10,9,262.85333,414.68333,916.35,635.48833,67.62833,125.97667
20250530,120904,2023,6,10,10,271.44,447.31667,970.3,785.47667,71.84283,143.98667
20250530,120904,2023,6,10,11,278.21167,470.345,983.03333,868.68333,77.16467,152.96
20250530,120904,2023,6,10,12,283.065,484.55667,987.43333,888.48333,86.44767,155.73167
20250530,120904,2023,6,10,13,284.26,483.745,926.285,786.00833,90.37917,141.0105
20250530,120904,2023,6,10,14,288.96333,477.47,918.95,691.60667,101.87167,133.05333
20250530,120904,2023,6,10,15,306.62167,430.41333,200.05152,258.18667,150.59333,49.29567
20250530,120904,2023,6,10,16,314.47,407.368,51.57146,125.1314,112.5004,24.3738
20250530,120904,2023,6,10,17,,,,,,
20250530,120904,2023,6,10,18,350.925,376.395,-0.08933,0.0,0.0,0.0
20250530,120904,2023,6,10,19,343.335,362.48667,-0.94868,0.0,0.0,0.0
20250530,120904,2023,6,10,20,327.485,360.02333,-0.0043,0.0,0.0,0.0
20250530,120904,2023,6,10,21,286.37667,347.02667,0.001,0.0,0.0,0.0
20250530,120904,2023,6,10,22,264.63,335.48167,-0.23778,0.0,0.0,0.0
20250530,120904,2023,6,10,23,264.635,329.63,-0.34132,0.0,0.0,0.0
20250530,120904,2023,6,11,0,258.65333,324.54667,-0.40015,0.0,0.0,0.0
20250530,120904,2023,6,11,1,255.47,320.115,-0.4837,0.0,0.0,0.0
20250530,120904,2023,6,11,2,252.84,318.1,-0.40983,0.0,0.0,0.0
20250530,120904,2023,6,11,3,250.275,315.99333,-0.42178,0.0,0.0,0.0
20250530,120904,2023,6,11,4,248.41833,314.82333,-0.42647,0.0,0.0,0.0
20250530,120904,2023,6,11,5,245.26167,310.98833,-0.37325,0.0,0.0,0.0
20250530,120904,2023,6,11,6,,,,,,
20250530,120904,2023,6,11,7,247.90333,341.43,566.92333,201.74,48.898,52.6625
20250530,120904,2023,6,11,8,258.71333,374.99167,715.14833,443.895,111.1725,94.80967
20250530,120904,2023,6,11,9,270.775,401.42,698.68177,588.805,148.81367,111.67767
20250530,120904,2023,6,11,10,269.66667,438.36667,972.11667,785.66,71.00917,142.03333
20250530,120904,2023,6,11,11,276.13051,464.16271,985.89831,866.16949,72.2561,150.67458
20250530,120904,2023,6,11,12,282.605,477.48333,970.68333,864.93333,77.86117,149.43833
20250530,120904,2023,6,11,13,286.53667,480.21,965.68167,798.285,72.0245,141.71667
20250530,120904,2023,6,11,14,295.70333,470.59333,836.5475,648.81167,106.87133,122.22783
20250530,120904,2023,6,11,15,303.40556,446.34722,483.59719,388.45556,143.55278,78.76333
20250530,120904,2023,6,11,16,317.17885,414.52692,111.89788,140.61192,107.21365,28.37058
20250530,120904,2023,6,11,17,,,,,,
20250530,120904,2023,6,11,18,299.00833,366.37833,0.0,0.0,0.0,0.0
20250530,120904,2023,6,11,19,277.74333,348.61667,-0.0232,0.0,0.0,0.0
20250530,120904,2023,6,11,20,271.21333,339.30667,-0.23978,0.0,0.0,0.0
20250530,120904,2023,6,11,21,268.07333,338.38,-0.407,0.0,0.0,0.0
20250530,120904,2023,6,11,22,266.59667,335.23167,-0.3263,0.0,0.0,0.0
20250530,120904,2023,6,11,23,263.28667,330.49333,-0.29887,0.0,0.0,0.0
20250530,120904,2023,6,12,0,260.335,325.54,-0.29497,0.0,0.0,0.0
20250530,120904,2023,6,12,1,257.76833,323.12167,-0.37705,0.0,0.0,0.0
20250530,120904,2023,6,12,2,254.38333,320.46167,-0.40555,0.0,0.0,0.0
20250530,120904,2023,6,12,3,251.23167,315.21,-0.2441,0.0,0.0,0.0
20250530,120904,2023,6,12,4,249.49333,313.30333,-0.37293,0.0,0.0,0.0
20250530,120904,2023,6,12,5,289.69,320.96667,-0.33952,0.0,0.0,0.0
20250530,120904,2023,6,12,6,326.81282,336.84103,0.35859,11.18513,11.28769,1.82521
20250530,120904,2023,6,12,7,330.00833,348.17667,0.407,66.92433,67.3775,11.29882
20250530,120904,2023,6,12,8,330.09,363.845,0.9368,181.63333,182.67,32.4055
20250530,120904,2023,6,12,9,290.19,403.58667,419.18255,525.315,255.832,101.44717
20250530,120904,2023,6,12,10,268.86667,445.13667,965.05,781.73333,73.42883,143.67
20250530,120904,2023,6,12,11,277.24,466.84,982.43333,862.2,73.35183,151.37667
20250530,120904,2023,6,12,12,283.93667,480.74833,986.95,871.48333,72.82867,151.53833
20250530,120904,2023,6,12,13,287.72667,481.39833,914.5605,767.135,84.95817,136.88417
20250530,120904,2023,6,12,14,289.56667,472.13,934.755,662.75833,77.60933,126.37667
20250530,120904,2023,6,12,15,291.41333,452.8,881.9,469.375,63.685,99.40333
20250530,120904,2023,6,12,16,292.89444,411.17593,402.55661,160.39574,46.86926,37.3332
20250530,120904,2023,6,12,17,,,,,,
20250530,120904,2023,6,12,18,297.03333,365.69833,-0.06097,0.0,0.0,0.0
20250530,120904,2023,6,12,19,283.69667,356.36167,-0.03237,0.0,0.0,0.0
20250530,120904,2023,6,12,20,274.22833,343.07833,-0.27002,0.0,0.0,0.0
20250530,120904,2023,6,12,21,267.96,334.24,-0.26388,0.0,0.0,0.0
20250530,120904,2023,6,12,22,267.67667,328.81,-0.36553,0.0,0.0,0.0
20250530,120904,2023,6,12,23,263.685,329.77,-0.35385,0.0,0.0,0.0
20250530,120904,2023,6,13,0,263.44667,328.10667,-0.4068,0.0,0.0,0.0
20250530,120904,2023,6,13,1,261.435,323.47667,-0.32163,0.0,0.0,0.0
20250530,120904,2023,6,13,2,258.03333,318.76333,-0.35665,0.0,0.0,0.0
20250530,120904,2023,6,13,3,273.85333,320.29667,-0.4007,0.0,0.0,0.0
20250530,120904,2023,6,13,4,286.71667,327.19333,-0.29527,0.0,0.0,0.0
20250530,120904,2023,6,13,5,304.74167,329.59,-0.4031,0.0,0.0,0.0
20250530,120904,2023,6,13,6,330.3,340.19688,0.08575,12.85531,12.99094,2.36094
20250530,120904,2023,6,13,7,332.25667,352.48167,0.68948,82.55067,83.43467,15.30892
20250530,120904,2023,6,13,8,327.12667,381.985,9.34663,283.96,284.945,54.9585
20250530,120904,2023,6,13,9,301.02833,420.07833,494.67935,573.78333,261.52317,111.21583
20250530,120904,2023,6,13,10,271.855,451.13667,962.3,778.98833,79.39633,143.38833
20250530,120904,2023,6,13,11,277.575,471.14667,989.55,865.16667,78.18733,152.51333
20250530,120904,2023,6,13,12,285.9,487.295,997.41667,891.03333,92.66233,156.65333
20250530,120904,2023,6,13,13,294.93333,489.82,958.09333,826.35333,115.68667,149.77167
20250530,120904,2023,6,13,14,296.76,477.62167,947.175,696.04833,103.74067,133.625
20250530,120904,2023,6,13,15,290.71333,451.27167,887.98333,466.51833,57.46817,98.465
20250530,120904,2023,6,13,16,292.594,420.074,667.064,237.9366,49.3538,57.5772
20250530,120904,2023,6,13,17,303.00323,379.44194,4.199,12.58742,11.89677,1.81742
20250530,120904,2023,6,13,18,330.98,374.275,-0.00023,0.0,0.0,0.0
20250530,120904,2023,6,13,19,324.95167,370.43167,0.0,0.0,0.0,0.0
20250530,120904,2023,6,13,20,315.01833,364.15333,-0.0259,0.0,0.0,0.0
20250530,120904,2023,6,13,21,326.82667,362.35167,-0.05272,0.0,0.0,0.0
20250530,120904,2023,6,13,22,320.085,356.985,-0.0146,0.0,0.0,0.0
20250530,120904,2023,6,13,23,288.59833,346.555,-0.12348,0.0,0.0,0.0
20250530,120904,2023,6,14,0,267.11167,331.78833,-0.2299,0.0,0.0,0.0
20250530,120904,2023,6,14,1,268.57,328.42,-0.21687,0.0,0.0,0.0
20250530,120904,2023,6,14,2,272.17833,328.18167,-0.407,0.0,0.0,0.0
20250530,120904,2023,6,14,3,258.82333,324.615,-0.407,0.0,0.0,0.0
20250530,120904,2023,6,14,4,283.6,327.245,-0.407,0.0,0.0,0.0
20250530,120904,2023,6,14,5,293.695,334.23167,-0.25752,0.0,0.0,0.0
20250530,120904,2023,6,14,6,,,,,,
20250530,120904,2023,6,14,7,320.86,356.74167,1.98187,120.55567,122.54083,23.40117
20250530,120904,2023,6,14,8,331.30833,378.98,2.96703,224.49,225.92,41.7205
20250530,120904,2023,6,14,9,292.95254,419.32542,550.4599,557.44576,211.06881,108.24915
20250530,120904,2023,6,14,10,275.41167,456.50167,991.95,788.95833,68.39433,145.41
20250530,120904,2023,6,14,11,297.52143,481.88571,836.81571,905.21429,242.455,162.19464
20250530,120904,2023,6,14,12,311.64035,489.19298,689.13509,870.32456,318.43158,153.96526
20250530,120904,2023,6,14,13,300.13,492.18333,950.78,832.53,126.576,150.82667
20250530,120904,2023,6,14,14,293.30167,476.48333,948.25,664.075,69.57333,127.165
20250530,120904,2023,6,14,15,293.35167,447.71667,739.143,413.935,74.90033,87.3165
20250530,120904,2023,6,14,16,327.30769,405.82115,59.00204,72.24323,50.39025,13.31802
20250530,120904,2023,6,14,17,,,,,,
20250530,120904,2023,6,14,18,343.01833,367.63167,0.0934,0.0,0.0,0.0
20250530,120904,2023,6,14,19,342.09667,366.40333,0.28488,0.0,0.0,0.0
20250530,120904,2023,6,14,20,326.07167,358.18333,-0.01833,0.0,0.0,0.0
20250530,120904,2023,6,14,21,297.48333,352.37833,0.03337,0.0,0.0,0.0
20250530,120904,2023,6,14,22,294.69667,345.08,0.04902,0.0,0.0,0.0
20250530,120904,2023,6,14,23,337.765,355.70667,0.03798,0.0,0.0,0.0
20250530,120904,2023,6,15,0,339.06167,357.37833,-0.01228,0.0,0.0,0.0
20250530,120904,2023,6,15,1,334.68333,355.44667,0.29025,0.0,0.0,0.0
20250530,120904,2023,6,15,2,330.94167,353.90667,0.08778,0.0,0.0,0.0
20250530,120904,2023,6,15,3,335.875,354.67333,0.16368,0.0,0.0,0.0
20250530,120904,2023,6,15,4,310.275,348.13333,0.01758,0.0,0.0,0.0
20250530,120904,2023,6,15,5,273.04,334.265,-0.00903,0.0,0.0,0.0
20250530,120904,2023,6,15,6,283.22187,333.24375,0.29188,12.21531,12.42969,1.93537
20250530,120904,2023,6,15,7,301.60196,359.70784,62.41476,152.12157,136.69804,27.3098
20250530,120904,2023,6,15,8,303.09153,381.54237,205.93231,340.40847,246.16102,63.66153
20250530,120904,2023,6,15,9,274.755,413.79333,936.71667,641.48833,60.27783,120.40833
20250530,120904,2023,6,15,10,280.505,445.89,982.35,795.07833,63.75067,140.43
20250530,120904,2023,6,15,11,287.655,471.99333,993.48333,875.83333,70.14883,149.04
20250530,120904,2023,6,15,12,290.22833,486.155,1008.7,886.41667,63.35567,150.18
20250530,120904,2023,6,15,13,292.98167,489.505,1002.23333,821.09333,65.2515,143.43
20250530,120904,2023,6,15,14,296.71167,456.75667,586.77653,479.77333,100.6165,87.42683
20250530,120904,2023,6,15,15,297.56,409.495,176.89598,171.00567,83.31067,31.4581
20250530,120904,2023,6,15,16,287.52727,380.89394,1.78445,35.14758,34.55242,4.63182
20250530,120904,2023,6,15,17,288.22903,367.0,4.99868,8.34387,7.67419,1.09981
20250530,120904,2023,6,15,18,285.50333,351.00667,-0.04422,0.0,0.0,0.0
20250530,120904,2023,6,15,19,278.82,347.20167,-0.15842,0.0,0.0,0.0
20250530,120904,2023,6,15,20,278.95833,343.07833,-0.16853,0.0,0.0,0.0
20250530,120904,2023,6,15,21,296.69,342.17,-0.10935,0.0,0.0,0.0
20250530,120904,2023,6,15,22,323.79167,350.96833,0.00987,0.0,0.0,0.0
20250530,120904,2023,6,15,23,285.08167,341.37,-0.00592,0.0,0.0,0.0
20250530,120904,2023,6,16,0,291.655,340.42667,-0.19472,0.0,0.0,0.0
20250530,120904,2023,6,16,1,271.16,328.645,-0.1635,0.0,0.0,0.0
20250530,120904,2023,6,16,2,262.55333,326.74167,-0.40668,0.0,0.0,0.0
20250530,120904,2023,6,16,3,260.78,321.74667,-0.3348,0.0,0.0,0.0
20250530,120904,2023,6,16,4,257.43667,318.615,-0.39775,0.0,0.0,0.0
20250530,120904,2023,6,16,5,255.87333,320.30333,-0.34592,0.0,0.0,0.0
20250530,120904,2023,6,16,6,,,,,,
20250530,120904,2023,6,16,7,257.11754,348.63158,549.74018,175.38947,53.17737,47.26439
20250530,120904,2023,6,16,8,278.21228,380.94386,490.70175,378.46667,141.88842,78.16737
20250530,120904,2023,6,16,9,272.12333,424.01667,915.9,634.44833,66.16567,123.775
20250530,120904,2023,6,16,10,277.57333,454.235,957.3,781.6,68.589,140.825
20250530,120904,2023,6,16,11,282.80167,476.48667,988.5,869.93333,69.51617,150.09167
20250530,120904,2023,6,16,12,285.78667,489.44667,994.21667,878.73333,69.48567,150.48
20250530,120904,2023,6,16,13,289.09333,489.76333,980.41667,811.97,72.52567,142.79333
20250530,120904,2023,6,16,14,291.09167,477.43833,939.93333,677.04667,79.14917,127.04333
20250530,120904,2023,6,16,15,308.08,453.17778,620.81107,429.34889,116.70222,85.73733
20250530,120904,2023,6,16,16,,,,,,
20250530,120904,2023,6,16,17,,,,,,
20250530,120904,2023,6,16,18,271.49,351.40167,-0.1509,0.0,0.0,0.0
20250530,120904,2023,6,16,19,271.31333,345.05,-0.32088,0.0,0.0,0.0
20250530,120904,2023,6,16,20,269.10333,339.18167,-0.3068,0.0,0.0,0.0
20250530,120904,2023,6,16,21,265.70667,329.91,-0.25678,0.0,0.0,0.0
20250530,120904,2023,6,16,22,263.95667,325.62167,-0.407,0.0,0.0,0.0
20250530,120904,2023,6,16,23,257.81667,322.635,-0.3317,0.0,0.0,0.0
20250530,120904,2023,6,17,0,254.33,319.91833,-0.33737,0.0,0.0,0.0
20250530,120904,2023,6,17,1,250.85667,314.195,-0.407,0.0,0.0,0.0
20250530,120904,2023,6,17,2,247.96,311.26167,-0.42605,0.0,0.0,0.0
20250530,120904,2023,6,17,3,246.49667,311.83167,-0.4248,0.0,0.0,0.0
20250530,120904,2023,6,17,4,244.73167,311.96333,-0.40715,0.0,0.0,0.0
20250530,120904,2023,6,17,5,242.63167,307.20667,-0.40658,0.0,0.0,0.0
20250530,120904,2023,6,17,6,,,,,,
20250530,120904,2023,6,17,7,246.64464,342.94464,633.76429,207.68393,54.33107,55.69339
20250530,120904,2023,6,17,8,251.65667,380.765,856.42833,433.7,52.95867,97.553
20250530,120904,2023,6,17,9,257.17,417.00833,932.43333,636.89,59.45367,126.105
20250530,120904,2023,6,17,10,262.93559,446.48475,982.11864,789.60169,61.67271,143.61864
20250530,120904,2023,6,17,11,268.72,467.05167,995.21667,870.35,66.7925,151.80333
20250530,120904,2023,6,17,12,275.64167,480.49833,986.55,871.68333,70.4845,150.34833
20250530,120904,2023,6,17,13,279.185,483.82667,988.71667,811.06667,65.6655,143.83167
20250530,120904,2023,6,17,14,279.58167,471.44333,957.36667,678.26,69.20033,127.985
20250530,120904,2023,6,17,15,284.99455,435.4,540.56945,363.81273,94.08,73.02764
20250530,120904,2023,6,17,16,293.17273,395.98409,54.46911,97.27636,81.43545,17.92659
20250530,120904,2023,6,17,17,,,,,,
20250530,120904,2023,6,17,18,267.595,352.72333,-0.01843,0.0,0.0,0.0
20250530,120904,2023,6,17,19,262.37833,335.03167,-0.15392,0.0,0.0,0.0
20250530,120904,2023,6,17,20,255.27333,325.97333,-0.24058,0.0,0.0,0.0
20250530,120904,2023,6,17,21,251.095,321.99,-0.35468,0.0,0.0,0.0
20250530,120904,2023,6,17,22,245.4,317.195,-0.42313,0.0,0.0,0.0
20250530,120904,2023,6,17,23,243.66667,313.49667,-0.39827,0.0,0.0,0.0
20250530,120904,2023,6,18,0,242.68,312.25667,-0.4042,0.0,0.0,0.0
20250530,120904,2023,6,18,1,237.68167,308.69333,-0.38733,0.0,0.0,0.0
20250530,120904,2023,6,18,2,234.09167,304.47167,-0.3185,0.0,0.0,0.0
20250530,120904,2023,6,18,3,230.195,299.38333,-0.4243,0.0,0.0,0.0
20250530,120904,2023,6,18,4,228.125,300.69833,-0.50352,0.0,0.0,0.0
20250530,120904,2023,6,18,5,226.52,297.225,-0.42253,0.0,0.0,0.0
20250530,120904,2023,6,18,6,,,,,,
20250530,120904,2023,6,18,7,227.74074,332.9,719.33519,212.28519,39.70907,60.45648
20250530,120904,2023,6,18,8,234.72667,372.12667,866.7,434.83333,53.242,99.86833
20250530,120904,2023,6,18,9,241.28833,408.18333,938.43333,639.24333,62.41633,128.10333
20250530,120904,2023,6,18,10,247.95,437.62167,989.75,794.535,62.7185,146.475
20250530,120904,2023,6,18,11,255.02333,461.22833,1010.83333,878.8,63.3425,154.84
20250530,120904,2023,6,18,12,260.19,476.38167,1017.15,887.91667,61.1445,154.91167
20250530,120904,2023,6,18,13,261.39667,478.98167,1009.01667,819.36,58.9825,146.81167
20250530,120904,2023,6,18,14,263.16,469.28,987.63333,681.82,52.54783,129.45333
20250530,120904,2023,6,18,15,265.88983,447.95424,921.15254,480.68305,47.36153,100.92203
20250530,120904,2023,6,18,16,,,,,,
20250530,120904,2023,6,18,17,,,,,,
20250530,120904,2023,6,18,18,267.85,350.965,0.0,0.0,0.0,0.0
20250530,120904,2023,6,18,19,264.56,341.695,-0.19165,0.0,0.0,0.0
20250530,120904,2023,6,18,20,260.91667,330.78167,-0.1606,0.0,0.0,0.0
20250530,120904,2023,6,18,21,256.32,325.325,-0.32802,0.0,0.0,0.0
20250530,120904,2023,6,18,22,249.15333,316.86167,-0.31508,0.0,0.0,0.0
20250530,120904,2023,6,18,23,246.04333,315.74167,-0.35817,0.0,0.0,0.0
20250530,120904,2023,6,19,0,243.24333,311.85167,-0.36995,0.0,0.0,0.0
20250530,120904,2023,6,19,1,241.495,307.89,-0.36897,0.0,0.0,0.0
20250530,120904,2023,6,19,2,239.16667,305.16333,-0.35918,0.0,0.0,0.0
20250530,120904,2023,6,19,3,236.43167,304.26667,-0.4556,0.0,0.0,0.0
20250530,120904,2023,6,19,4,234.03667,301.51,-0.3369,0.0,0.0,0.0
20250530,120904,2023,6,19,5,232.25833,298.32667,-0.40743,0.0,0.0,0.0
20250530,120904,2023,6,19,6,,,,,,
20250530,120904,2023,6,19,7,233.61321,336.31321,716.99434,212.0434,39.71208,60.07189
20250530,120904,2023,6,19,8,241.425,376.20333,868.88333,433.425,50.435,99.565
20250530,120904,2023,6,19,9,248.51167,414.27333,938.13333,637.26,58.40867,127.82667
20250530,120904,2023,6,19,10,255.94833,444.78,986.63333,790.84167,60.0425,145.76333
20250530,120904,2023,6,19,11,263.87167,468.995,1011.86667,875.96667,61.27817,154.545
20250530,120904,2023,6,19,12,269.77667,482.61667,1022.18333,881.36667,63.75767,154.04167
20250530,120904,2023,6,19,13,274.86833,485.15,1011.48333,812.445,61.35983,145.32167
20250530,120904,2023,6,19,14,278.28833,477.425,981.56667,673.94833,57.52283,127.99
20250530,120904,2023,6,19,15,278.10345,454.45,911.05172,476.11897,52.48879,99.91034
20250530,120904,2023,6,19,16,,,,,,
20250530,120904,2023,6,19,17,,,,,,
20250530,120904,2023,6,19,18,269.415,347.62,-0.14577,0.0,0.0,0.0
20250530,120904,2023,6,19,19,266.20333,343.59167,-0.12505,0.0,0.0,0.0
20250530,120904,2023,6,19,20,261.77667,334.6,-0.18828,0.0,0.0,0.0
20250530,120904,2023,6,19,21,257.375,324.17333,0.03767,0.0,0.0,0.0
20250530,120904,2023,6,19,22,253.125,319.00833,-0.27805,0.0,0.0,0.0
20250530,120904,2023,6,19,23,250.19833,318.05,-0.33927,0.0,0.0,0.0
20250530,120904,2023,6,20,0,245.05,316.625,-0.38882,0.0,0.0,0.0
20250530,120904,2023,6,20,1,240.945,312.805,-0.28757,0.0,0.0,0.0
20250530,120904,2023,6,20,2,236.11667,304.63667,-0.31457,0.0,0.0,0.0
20250530,120904,2023,6,20,3,233.13,301.07333,-0.23972,0.0,0.0,0.0
20250530,120904,2023,6,20,4,231.15833,298.715,-0.38272,0.0,0.0,0.0
20250530,120904,2023,6,20,5,229.65,299.58167,-0.31285,0.0,0.0,0.0
